ACM,IEEE,SPRINGER,SCIENCE,Database,cite,author,title,acronym,booktitle,pages,Start Page,End Page,#,year,publisher,doi,Link,IC1,IC2,IC3,EC1,EC2,EC3,Selected,Note
#N/A,#N/A,#N/A,#N/A,Scopus,,"Kothari A.A., Patel W.D.",A Novel Approach Towards Context Based Recommendations Using Support Vector Machine Methodology,,Procedia Computer Science,1171-1178,1171,1178,8,2015,Elsevier,10.1016/j.procs.2015.07.408,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944096872&doi=10.1016%2fj.procs.2015.07.408&partnerID=40&md5=dcbf0cf93a2a2091b46ce377feb1daa2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Park I., Park J., Choi G.",Using Bayesian posterior probability in confidence of attributes for feature selection,,International Journal of Security and Networks,84-90,84,90,7,2015,Inderscience Enterprises Ltd.,10.1504/IJSN.2015.070418,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936772274&doi=10.1504%2fIJSN.2015.070418&partnerID=40&md5=84442d08e6bedfe595e258ba3b7d091e,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Zhang J., Yu J., Wan J., Zeng Z.","L<inf>2,1</inf> Norm regularized fisher criterion for optimal feature selection",,Neurocomputing,455-463,455,463,9,2015,Elsevier,10.1016/j.neucom.2015.03.033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931573340&doi=10.1016%2fj.neucom.2015.03.033&partnerID=40&md5=c170ea46ed054183a60ae94b71be7215,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
On Optimizing Airline Ticket Purchase Timing,#N/A,#N/A,#N/A,Scopus,,"Groves W., Gini M.",On optimizing airline ticket purchase timing,,ACM Transactions on Intelligent Systems and Technology,-,,,,2015,Association for Computing Machinery,10.1145/2733384,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947077164&doi=10.1145%2f2733384&partnerID=40&md5=eaa5d3f4269b20dcf5bd079e0697ab07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Lin Y., Hu Q., Liu J., Duan J.",Multi-label feature selection based on max-dependency and min-redundancy,,Neurocomputing,92-103,92,103,12,2015,Elsevier,10.1016/j.neucom.2015.06.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937817940&doi=10.1016%2fj.neucom.2015.06.010&partnerID=40&md5=da82cc50016a4a6562eb6fca788c185c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Tallón-Ballesteros A.J., Riquelme J.C.",Data cleansing meets feature selection: A supervised machine learning approach,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),369-378,369,378,10,2015,Springer Verlag,10.1007/978-3-319-18833-1_39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937682116&doi=10.1007%2f978-3-319-18833-1_39&partnerID=40&md5=bc3e4ae5008f14ef8f83fc43c2318f2c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Alhutaish R., Omar N., Abdullah S.",A comparison of multi-label feature selection methods using the algorithm adaptation approach,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),199-212,199,212,14,2015,Springer Verlag,10.1007/978-3-319-25939-0_18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950160251&doi=10.1007%2f978-3-319-25939-0_18&partnerID=40&md5=ace22939a681ebdb8954950f8bf77c17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Panda R., Rocha B., Paiva R.P.",Music emotion recognition with standard and melodic audio features,,Applied Artificial Intelligence,313-334,313,334,22,2015,Taylor and Francis Inc.,10.1080/08839514.2015.1016389,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928407823&doi=10.1080%2f08839514.2015.1016389&partnerID=40&md5=160570ca2fa2adc5b3c42f9b9df8dd8e,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,[No author name available],CEUR Workshop Proceedings,,CEUR Workshop Proceedings,-,,,,2015,CEUR-WS,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962224509&partnerID=40&md5=2f2c20f6995a88ef3d1f4c43de38aea9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO,Proceedings
#N/A,#N/A,#N/A,#N/A,Scopus,,"Yang L., Hu G., Li D., Wang Y., Jia B., Pan Z.",Anomaly detection based on efficient Euclidean projection,,Security and Communication Networks,3229-3237,3229,3237,9,2015,John Wiley and Sons Inc.,10.1002/sec.1247,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945442440&doi=10.1002%2fsec.1247&partnerID=40&md5=04c5eddfb81366b4a0799f08ec19dbd3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Paja W., Pancerz K.",Estimation and feature selection by application of knowledge mined from decision rules models,,CEUR Workshop Proceedings,57-68,57,68,12,2015,CEUR-WS,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955490150&partnerID=40&md5=9e4503a09d8fa769da56307f83e7bf0a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Saneem Ahmed C.G., Narasimhan H., Agarwal S.",Bayes optimal feature selection for supervised learning with general performance measures,,"Uncertainty in Artificial Intelligence - Proceedings of the 31st Conference, UAI 2015",171-180,171,180,10,2015,AUAI Press,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983146612&partnerID=40&md5=9b241ea323c855b7474b972afd8ef234,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Zhao G., Wu Y., Chen F., Zhang J., Bai J.",Effective feature selection using feature vector graph for classification,,Neurocomputing,376-389,376,389,14,2015,Elsevier B.V.,10.1016/j.neucom.2014.09.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922753228&doi=10.1016%2fj.neucom.2014.09.027&partnerID=40&md5=cef578c8d87f17621157756bd0eb1336,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Maldonado S., López J.",An embedded feature selection approach for support vector classification via second-order cone programming,,Intelligent Data Analysis,1259-1273,1259,1273,15,2015,IOS Press,10.3233/IDA-150781,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947562632&doi=10.3233%2fIDA-150781&partnerID=40&md5=1ef5796cadd4ac0e5bee0d6cfb0ca56b,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Wilgenbus E., Kruger H., Du Toit T.",Information security: Machine learning experiments to solve the file fragment classification problem,,"Proceedings of the 10th International Conference on Cyber Warfare and Security, ICCWS 2015",390-398,390,398,9,2015,Academic Conferences Limited,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969195209&partnerID=40&md5=8da94d4a205ad5dcc53ff6d957489635,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Lo Bosco G., Pinello L.",A new feature selection methodology for K-mers representation of DNA sequences,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),99-108,99,108,10,2015,Springer Verlag,10.1007/978-3-319-24462-4_9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949933236&doi=10.1007%2f978-3-319-24462-4_9&partnerID=40&md5=e46569ed97c56da0cb0c138c85268530,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,[No author name available],"18th International Conference on Image Analysis and Processing, ICIAP 2015",,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1-732,1,732,732,2015,Springer Verlag,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944722741&partnerID=40&md5=6e59b05acd7bd3f32479682fecb74c23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO,Proceedings
#N/A,#N/A,#N/A,#N/A,Scopus,,"Glowinski D., Dardard F., Gnecco G., Piana S., Camurri A.",Expressive non-verbal interaction in a string quartet: an analysis through head movements,,Journal on Multimodal User Interfaces,55-68,55,68,14,2015,Springer Verlag,10.1007/s12193-014-0154-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925292267&doi=10.1007%2fs12193-014-0154-3&partnerID=40&md5=b56f692f8fb7b39fdb8e547a880a5eac,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,[No author name available],CEUR Workshop Proceedings,,CEUR Workshop Proceedings,-,,,,2015,CEUR-WS,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977587664&partnerID=40&md5=d4783934e9ef0fc4cb4a6fb21a2a9036,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO,Proceedings
#N/A,#N/A,#N/A,#N/A,Scopus,,"Ain Q.U., Aleksandrova A., Roessler F.D., Ballester P.J.",Machine-learning scoring functions to improve structure-based binding affinity prediction and virtual screening,,Wiley Interdisciplinary Reviews: Computational Molecular Science,405-424,405,424,20,2015,Blackwell Publishing Inc.,10.1002/wcms.1225,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945475267&doi=10.1002%2fwcms.1225&partnerID=40&md5=c6086281d6e70c49b8d9c1cc717808b4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Fong S., Zhuang Y., Liu K., Zhou S.",Classifying forum questions using PCA and machine learning for improving online CQA,,Communications in Computer and Information Science,13-22,13,22,10,2015,Springer Verlag,10.1007/978-981-287-936-3_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946064398&doi=10.1007%2f978-981-287-936-3_2&partnerID=40&md5=8a97b01be8676102b2817841192f9c2b,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Reyes O., Morell C., Ventura S.",Scalable extensions of the ReliefF algorithm for weighting and selecting features on the multi-label learning context,,Neurocomputing,168-182,168,182,15,2015,Elsevier,10.1016/j.neucom.2015.02.045,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929046471&doi=10.1016%2fj.neucom.2015.02.045&partnerID=40&md5=3fa792a0ca054d81f4c876ab9dd5527e,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Navarro J.M., Hugo A.P.G., Dueñas J.C.","Classification in sparse, high dimensional environments applied to distributed systems failure prediction",,Lecture Notes in Artificial Intelligence (Subseries of Lecture Notes in Computer Science),714-726,714,726,13,2015,Springer Verlag,10.1007/978-3-319-19369-4_63,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958545247&doi=10.1007%2f978-3-319-19369-4_63&partnerID=40&md5=79ab20d161caddcf14b4e237191789b2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Zhou Q., Song S., Huang G., Wu C.",Efficient Lasso training from a geometrical perspective,,Neurocomputing,234-239,234,239,6,2015,Elsevier,10.1016/j.neucom.2015.05.103,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937817210&doi=10.1016%2fj.neucom.2015.05.103&partnerID=40&md5=6806b23c5568d871ce0eaf4fcdbae1be,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Torrano-Gimenez C., Nguyen H.T., Alvarez G., Franke K.",Combining expert knowledge with automatic feature extraction for reliable web attack detection,,Security and Communication Networks,2750-2767,2750,2767,18,2015,John Wiley and Sons Inc.,10.1002/sec.603,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944045577&doi=10.1002%2fsec.603&partnerID=40&md5=059eed2d2613177be39a950be818c5c3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Huang J., Li Y.-F., Xie M.",An empirical analysis of data preprocessing for machine learning-based software cost estimation,,Information and Software Technology,108-127,108,127,20,2015,Elsevier,10.1016/j.infsof.2015.07.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942029324&doi=10.1016%2fj.infsof.2015.07.004&partnerID=40&md5=72d28a260c241425df88a0df0548598a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Muñoz-Romero S., Arenas-García J., Gómez-Verdejo V.",Sparse and kernel OPLS feature extraction based on eigenvalue problem solving,,Pattern Recognition,1797-1811,1797,1811,15,2015,Elsevier Ltd,10.1016/j.patcog.2014.12.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921698046&doi=10.1016%2fj.patcog.2014.12.002&partnerID=40&md5=23c4e9e56c37c0b3acb31513cdc084c1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Chebrolu S., Sanjeevi S.G.",Attribute Reduction in Decision-Theoretic Rough Set Model using Particle Swarm Optimization with the Threshold Parameters Determined using LMS Training Rule,,Procedia Computer Science,527-536,527,536,10,2015,Elsevier,10.1016/j.procs.2015.07.382,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944064904&doi=10.1016%2fj.procs.2015.07.382&partnerID=40&md5=9b440429d6cf4e7714016f0365faa46c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Improving Classification Performance by Merging Distinct Feature Sets of Similar Quality Generated by Multiple Initializations of mRMR,#N/A,#N/A,Scopus,,"Bottesch T., Palm G.",Improving classification performance by merging distinct feature sets of similar quality generated by multiple initializations of mRMR,,"Proceedings - 2015 IEEE Symposium Series on Computational Intelligence, SSCI 2015",328-334,328,334,7,2015,Institute of Electrical and Electronics Engineers Inc.,10.1109/SSCI.2015.56,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964986182&doi=10.1109%2fSSCI.2015.56&partnerID=40&md5=0eba972216f38617efa85017281ac320,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Chu G., Stuckey P.J.",Learning value heuristics for constraint programming,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),108-123,108,123,16,2015,Springer Verlag,10.1007/978-3-319-18008-3_8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929616382&doi=10.1007%2f978-3-319-18008-3_8&partnerID=40&md5=a41fa35bb5a131016b9a7fda74a4bc4f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Braunhofer M., Fernández-Tobías I., Ricci F.",Parsimonious and adaptive contextual information acquisition in recommender systems,,CEUR Workshop Proceedings,2-8,2,8,7,2015,CEUR-WS,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948651498&partnerID=40&md5=56b66dabebe8b8e72545355c89d31d20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
Mining Cross Product Line Rules with Multi-objective Search and Machine Learning,#N/A,#N/A,#N/A,Scopus,,"Safdar S.A., Lu H., Yue T., Ali S.",Mining cross product line rules with multi-objective search and machine learning,,GECCO 2017 - Proceedings of the 2017 Genetic and Evolutionary Computation Conference,1319-1326,1319,1326,8,2017,"Association for Computing Machinery, Inc",10.1145/3071178.3071261,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026422242&doi=10.1145%2f3071178.3071261&partnerID=40&md5=ecde0a707be6949fc6ed6cc877951c54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,YES,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Sechidis K., Brown G.",Markov blanket discovery in positive-unlabelled and semi-supervised data,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),351-366,351,366,16,2015,Springer Verlag,10.1007/978-3-319-23528-8_22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984629233&doi=10.1007%2f978-3-319-23528-8_22&partnerID=40&md5=7ecbb65fd229d1669283d77ab215468c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Smith R.S., Windeatt T.",Facial action unit recognition using multi-class classification,,Neurocomputing,440-448,440,448,9,2015,Elsevier,10.1016/j.neucom.2014.07.066,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922666719&doi=10.1016%2fj.neucom.2014.07.066&partnerID=40&md5=928fc91d8e2f20d65f57951baa7ef01c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Wolf search algorithm for attribute reduction in classification,#N/A,#N/A,Scopus,,"Yamany W., Emary E., Hassanien A.E.",Wolf search algorithm for attribute reduction in classification,,"IEEE SSCI 2014 - 2014 IEEE Symposium Series on Computational Intelligence - CIDM 2014: 2014 IEEE Symposium on Computational Intelligence and Data Mining, Proceedings",351-358,351,358,8,2015,Institute of Electrical and Electronics Engineers Inc.,10.1109/CIDM.2014.7008689,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925040912&doi=10.1109%2fCIDM.2014.7008689&partnerID=40&md5=d0c9c6868808fd666bdeebe6291e2674,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Qader R., Lecorvé G., Lolive D., Sébillot P.",Probabilistic speaker pronunciation adaptation for spontaneous speech synthesis using linguistic features,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),229-241,229,241,13,2015,Springer Verlag,10.1007/978-3-319-25789-1_22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952324537&doi=10.1007%2f978-3-319-25789-1_22&partnerID=40&md5=0cb10bc5e57e73c788f386124f187676,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Xing W., Guo R., Petakovic E., Goggins S.","Participation-based student final performance prediction model through interpretable Genetic Programming: Integrating learning analytics, educational data mining and theory",,Computers in Human Behavior,168-181,168,181,14,2015,Elsevier Ltd,10.1016/j.chb.2014.09.034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924252472&doi=10.1016%2fj.chb.2014.09.034&partnerID=40&md5=a6135527f8f9df0f8eb993667cde667f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,[No author name available],"28th Canadian Conference on Artificial Intelligence, Canadian AI 2015",,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1-360,1,360,360,2015,Springer Verlag,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945589994&partnerID=40&md5=5e8afbf1153a4a0dee354d5dfb0475ca,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO,Proceedings
#N/A,#N/A,#N/A,#N/A,Scopus,,"Tangirala K., Herndon N., Caragea D.",Community detection-based feature construction for protein sequence classification,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),331-342,331,342,12,2015,Springer Verlag,10.1007/978-3-319-19048-8_28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983616351&doi=10.1007%2f978-3-319-19048-8_28&partnerID=40&md5=4791a7290009bfe401bf302928cab373,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Li F., Li C., Wang M., Webb G.I., Zhang Y., Whisstock J.C., Song J.","GlycoMine: A machine learning-based approach for predicting N-, C-and O-linked glycosylation in the human proteome",,Bioinformatics,1411-1419,1411,1419,9,2015,Oxford University Press,10.1093/bioinformatics/btu852,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940667625&doi=10.1093%2fbioinformatics%2fbtu852&partnerID=40&md5=a4362dbffefba7c465d8fe8dfdeb9050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Salam H., Maarof M.A., Zainal A.",Design consideration for improved term weighting scheme for pornographic web sites,,Advances in Intelligent Systems and Computing,275-285,275,285,11,2015,Springer Verlag,10.1007/978-3-319-17398-6_25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946410554&doi=10.1007%2f978-3-319-17398-6_25&partnerID=40&md5=25c5e3234cd654f9c6ec23c092a85bde,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Gravenhorst F., Muaremi A., Draper C., Galloway M., Tröster G.",Identifying unique biomechanical fingerprints for rowers and correlations with boat speed - A datadriven approach for rowing performance analysis,,International Journal of Computer Science in Sport,4-33,4,33,30,2015,International Association of Computer Science in Sport,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937044573&partnerID=40&md5=a21f0bbf0e7efda527884dd9645a3e6f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
